[03-Aug-2012 14:18:16] PHP Fatal error:  Class 'Home' not found in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 35
[05-Aug-2012 09:02:22] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:22] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:22] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:22] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:22] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:22] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:23] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:24] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:25] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:32] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:32] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:32] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:32] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:32] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:32] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:33] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:33] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:33] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:33] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:33] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:33] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:34] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:35] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:36] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:37] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:38] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:39] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:39] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:39] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:39] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:02:39] PHP Notice:  Undefined index: username in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 30
[05-Aug-2012 09:02:39] PHP Notice:  Undefined index: password in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Authentication.php on line 31
[05-Aug-2012 09:39:12] PHP Warning:  require_once(/Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/BuatSpk.php) [<a href='function.require-once'>function.require-once</a>]: failed to open stream: No such file or directory in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 27
[05-Aug-2012 09:39:12] PHP Fatal error:  require_once() [<a href='function.require'>function.require</a>]: Failed opening required '/Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/BuatSpk.php' (include_path='.:/Applications/XAMPP/xamppfiles/lib/php:/Applications/XAMPP/xamppfiles/lib/php/pear') in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 27
[05-Aug-2012 09:45:13] PHP Warning:  session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php:30) in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:45:13] PHP Warning:  session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php:30) in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:41] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:42] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:45] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:45] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:47] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:47] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:48] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:48] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:50] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:50] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:51] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 09:53:51] PHP Notice:  A session had already been started - ignoring session_start() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 61
[05-Aug-2012 10:13:06] PHP Notice:  Undefined property: framework\icf\library\Auth::$_redirBack in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 183
[05-Aug-2012 10:13:10] PHP Notice:  Undefined property: framework\icf\library\Auth::$_redirBack in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 183
[05-Aug-2012 10:23:04] PHP Warning:  include(/Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/buat_spk/index.php) [<a href='function.include'>function.include</a>]: failed to open stream: No such file or directory in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/pattern/View.php on line 62
[05-Aug-2012 10:23:04] PHP Warning:  include() [<a href='function.include'>function.include</a>]: Failed opening '/Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/buat_spk/index.php' for inclusion (include_path='.:/Applications/XAMPP/xamppfiles/lib/php:/Applications/XAMPP/xamppfiles/lib/php/pear') in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/pattern/View.php on line 62
[05-Aug-2012 16:18:05] PHP Fatal error:  Call to undefined method Buat_Spk::edit() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 48
[05-Aug-2012 16:57:27] PHP Fatal error:  Class 'model\Model_Spk' not found in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Buat_Spk.php on line 16
[05-Aug-2012 16:58:09] PHP Warning:  require_once(..model/Model_Spk.php) [<a href='function.require-once'>function.require-once</a>]: failed to open stream: No such file or directory in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Buat_Spk.php on line 3
[05-Aug-2012 16:58:09] PHP Fatal error:  require_once() [<a href='function.require'>function.require</a>]: Failed opening required '..model/Model_Spk.php' (include_path='.:/Applications/XAMPP/xamppfiles/lib/php:/Applications/XAMPP/xamppfiles/lib/php/pear') in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Buat_Spk.php on line 3
[05-Aug-2012 16:59:30] PHP Fatal error:  Class 'Model_Spk' not found in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Buat_Spk.php on line 17
[05-Aug-2012 17:11:58] PHP Fatal error:  Class 'model\Base' not found in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/model/Model_Spk.php on line 20
[05-Aug-2012 17:12:09] PHP Fatal error:  Class 'model\Base' not found in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/model/Model_Spk.php on line 20
[05-Aug-2012 17:48:06] PHP Warning:  Invalid argument supplied for foreach() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Sql.php on line 220
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:07:51] PHP Notice:  Undefined index: field in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/controller/Status_Spk.php on line 44
[05-Aug-2012 18:23:47] PHP Fatal error:  Call to undefined method Buat_Spk::edit() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 48
[05-Aug-2012 18:23:57] PHP Fatal error:  Call to undefined method Buat_Spk::edit() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 48
[05-Aug-2012 18:24:09] PHP Fatal error:  Call to undefined method Buat_Spk::edit() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 48
[05-Aug-2012 18:25:17] PHP Fatal error:  Call to undefined method Buat_Spk::edit() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 48
[05-Aug-2012 18:26:34] PHP Fatal error:  Call to undefined method Buat_Spk::edit() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/main/ICF_Application.php on line 48
[05-Aug-2012 21:49:54] PHP Notice:  Undefined variable: count in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/home/index.php on line 26
[06-Aug-2012 04:31:10] PHP Warning:  file_get_contents(/Applications/XAMPP/xamppfiles/htdocs/spkmanager//Applications/XAMPP/xamppfiles/htdocs/spkmanager/ecma/main.css) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Base.php on line 236
[06-Aug-2012 04:32:19] PHP Warning:  file_get_contents(/Applications/XAMPP/xamppfiles/htdocs/spkmanager//Applications/XAMPP/xamppfiles/htdocs/spkmanager/ecma/main.js) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Base.php on line 236
[06-Aug-2012 04:32:22] PHP Warning:  file_get_contents(/Applications/XAMPP/xamppfiles/htdocs/spkmanager//Applications/XAMPP/xamppfiles/htdocs/spkmanager/ecma/main.js) [<a href='function.file-get-contents'>function.file-get-contents</a>]: failed to open stream: No such file or directory in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Base.php on line 236
[06-Aug-2012 14:26:49] PHP Notice:  Undefined variable: fullHeading in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 14
[06-Aug-2012 14:26:49] PHP Warning:  Invalid argument supplied for foreach() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 14
[06-Aug-2012 14:26:57] PHP Notice:  Undefined variable: fullHeading in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 14
[06-Aug-2012 14:26:57] PHP Warning:  Invalid argument supplied for foreach() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 14
[06-Aug-2012 14:27:03] PHP Notice:  Undefined variable: fullHeading in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 14
[06-Aug-2012 14:27:03] PHP Warning:  Invalid argument supplied for foreach() in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 14
[06-Aug-2012 14:59:57] PHP Notice:  Undefined index: action in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 53
[06-Aug-2012 14:59:57] PHP Notice:  Undefined index: action in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/view/status_spk/index.php on line 53
[06-Aug-2012 15:41:14] PHP Warning:  session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Base.php:39) in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 63
[06-Aug-2012 15:42:29] PHP Warning:  session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Base.php:39) in /Applications/XAMPP/xamppfiles/htdocs/spkmanager/framework/icf/library/Auth.php on line 63
